	BrMin	BrFactor_ADAPT	PoyntingFluxPerBSi	LperpTimesSqrtBSi	StocasticExponent	rMin_AWSoMR	rMinWaveReflection	realization	pfss	UseSurfaceWaveRefl
61	5.711870494	0.799292313	553522.8245	77460.8659	0.181565662	1.102769413	1.174392643	0	1	2
62	3.961442355	1.474975628	566269.6725	177679.3966	0.123351457	1.137227888	1.172221465	0	1	1
63	7.162355513	0.613045782	498565.6505	261240.9047	0.290101761	1.06503903	1.105099006	0.181818182	1	1
64	9.984451679	1.125466698	1077020.441	86253.20474	0.237549749	1.052602319	1.179847963	0.090909091	1	2
65	3.181802079	2.557282469	360579.465	214089.5617	0.148527614	1.075982805	1.094076017	1	1	1
66	5.127984262	1.699703201	680811.8444	293469.8856	0.311807987	1.063184096	1.195492626	0.636363636	1	2
67	1.783538968	0.835474134	756582.0683	133440.4141	0.160551909	1.123452617	1.168051647	0.909090909	1	1
68	8.236026093	0.952605767	524656.7419	116242.9859	0.13306086	1.077044258	1.162277427	0	1	2
69	0.034959924	1.269888364	441764.1213	36859.06522	0.326337196	1.050425496	1.141713308	0.090909091	1	1
70	9.0152607	2.035440008	305340.8589	151601.0451	0.107881182	1.126764269	1.142561718	1	1	2
71	2.818022796	0.770264799	1032649.857	275309.2572	0.258507321	1.054745514	1.153317178	0.272727273	1	1
72	6.019088221	1.596203441	702491.6355	232316.1067	0.215539175	1.133500448	1.142096521	0.636363636	1	2
73	7.688696289	1.390074899	397559.7588	271071.83	0.187729328	1.112695065	1.117041775	0	1	2
74	0.894489405	0.564010592	667268.7618	219678.2786	0.234754666	1.09750219	1.136606442	0.545454545	1	1
75	3.677833378	1.207197329	858316.9978	128884.6804	0.302277384	1.095574703	1.118830054	0.272727273	1	1
76	5.472039816	0.889789053	975291.6496	41092.11093	0.105558175	1.117698729	1.163407117	0.090909091	1	2
77	1.36655288	1.645394578	461923.8187	183296.4286	0.254302161	1.107006415	1.18250397	0.909090909	1	1
78	4.5084431	1.034351699	343545.1014	90457.41159	0.195832425	1.11922793	1.194556829	0.363636364	1	2
79	6.302497224	1.324206256	622870.1932	146110.948	0.268831731	1.06895555	1.110097811	0.272727273	1	2
80	9.124931712	0.68536084	801543.9298	165004.4893	0.321632311	1.090963607	1.196312236	0.818181818	1	1
81	2.791671241	2.120350006	536637.2231	59384.05689	0.1722585	1.061088513	1.160117377	0.181818182	1	1
82	5.830991718	2.406117658	403221.2261	110790.491	0.24928804	1.123846407	1.161122007	0.363636364	1	2
83	3.818628264	2.39877161	505034.8423	264953.477	0.141884301	1.089427404	1.09828003	0.454545455	1	1
84	7.029305086	2.110795434	434799.3873	175023.5746	0.338607507	1.100652002	1.191543638	0.545454545	1	2
85	1.137252352	0.678089738	902806.6993	49370.23428	0.189973564	1.084496428	1.189229404	0.818181818	1	1
86	3.353913063	1.329648294	324341.6296	296092.7777	0.107056712	1.056372426	1.118500387	0	1	2
87	5.309862795	1.045759041	642048.6795	210409.9212	0.300302828	1.062796445	1.096110331	0.727272727	1	2
88	8.378892296	1.640223454	560294.8584	33187.6554	0.121585908	1.069343034	1.186988456	0.454545455	1	1
89	4.709730584	0.878134245	876714.4248	191206.147	0.271084167	1.106612649	1.198293578	1	1	2
90	6.665527443	1.201969799	956869.6186	248968.6561	0.194056122	1.078530061	1.160546628	0	1	1
91	0.16806331	2.463816053	481126.9082	118857.6454	0.284836062	1.13310667	1.176861092	0.090909091	1	2
92	8.84309764	0.571627555	365981.9784	65379.07912	0.156417133	1.067554541	1.148776936	0.454545455	1	1
93	1.887300035	1.399307059	698871.5233	155305.3687	0.323137217	1.055133188	1.111794511	0.818181818	1	1
94	7.519048229	2.347626932	336140.6267	222293.7959	0.199222127	1.093115741	1.110537687	0.181818182	1	2
95	7.368172652	0.760874907	734097.0717	159505.4436	0.124857287	1.105312394	1.199387704	0.545454545	1	2
96	0.715078276	2.028003936	603687.4592	267399.5641	0.276223279	1.121686617	1.13077279	0.363636364	1	1
97	9.546071801	1.281667683	543051.4971	187001.6988	0.162803434	1.058956185	1.083057899	0.454545455	1	2
98	1.497135903	0.957694109	423345.522	236297.8486	0.235774352	1.083003761	1.100045269	0.909090909	1	1
99	8.48337532	0.830138294	1057820.401	283450.8096	0.327834812	1.130873644	1.194863512	0.818181818	1	1
100	4.67819104	1.688213335	378998.445	143454.1957	0.17733302	1.06652407	1.079156076	0.363636364	1	2
101	0.434287714	1.113901918	775757.8827	206176.6341	0.131087229	1.082325587	1.093172934	0.636363636	1	1
102	2.651220157	0.622781502	597093.668	107109.9763	0.213755514	1.122024056	1.129602772	0.181818182	1	2
103	5.700308508	1.482107827	467765.5006	62007.82101	0.260752463	1.104352152	1.1315264	0.545454545	1	2
104	4.013280494	0.808845839	455407.748	231063.2756	0.314279168	1.059778807	1.182307273	0.727272727	1	1
105	7.053211168	1.567113498	584444.4726	276693.6678	0.151322787	1.052995918	1.098392399	0.090909091	1	1
106	9.855766315	0.982453694	788016.3571	38374.78767	0.203830856	1.088620602	1.115396445	0.909090909	1	2
107	5.022294375	2.635709402	391648.3058	244530.6022	0.127734267	1.054329439	1.085610999	0	1	1
108	8.164561295	1.096541615	410695.5606	134824.8239	0.309279237	1.064709586	1.073263375	0.727272727	1	2
109	0.124783036	0.873890443	530696.0303	85000.37275	0.112267528	1.08638573	1.086996795	0.727272727	1	1
110	2.966448963	1.437317447	746843.0674	260120.4323	0.180082757	1.095154596	1.14936369	0.181818182	1	2
111	6.006226775	0.643322241	1013327.888	179195.1199	0.226815573	1.108930845	1.143765694	0.272727273	1	1
112	2.155180147	1.943013746	348498.2906	53898.69581	0.13585247	1.080945138	1.151960597	1	1	2
113	7.773510143	0.722882167	686619.1443	255920.3416	0.251798241	1.101857185	1.183714098	0.545454545	1	2
114	0.828090918	1.517015398	353239.7922	166520.4704	0.208537587	1.070677107	1.096219453	0	1	1
115	9.496697548	1.79266459	493380.1493	288111.7227	0.230081059	1.105110904	1.174095917	0.090909091	1	1
116	3.670019337	1.063137862	969221.2773	147495.615	0.141000223	1.067377421	1.138878211	0	1	2
117	5.615437818	1.285927073	889357.5264	89204.83685	0.333984044	1.05658688	1.099106669	0.909090909	1	1
118	4.404040817	1.177224636	629308.7732	42608.09113	0.244610672	1.119418025	1.160648534	0.545454545	1	2
119	6.349612207	0.927145392	312088.4787	127764.4649	0.167905347	1.142593654	1.173778952	0.909090909	1	2
120	9.152525214	1.351367056	915450.5728	218425.7047	0.115060823	1.097302185	1.188206682	1	1	1
121	2.681220218	2.247534475	447541.6755	73747.37008	0.2663316	1.050625842	1.122582389	0.818181818	1	2
122	5.881523467	1.993104637	517287.3234	163150.8381	0.193066687	1.073917522	1.102004963	0.363636364	1	1
123	2.206954272	0.593225029	844714.6295	272456.498	0.282103635	1.053244414	1.171457548	0.454545455	1	1
124	3.892058458	1.249325453	805718.1861	137171.8837	0.200259534	1.139401685	1.145613994	0.545454545	1	2
125	6.936109918	0.96579462	935679.5933	83627.662	0.273318425	1.077232773	1.126883849	0.272727273	1	1
126	1.230185782	1.82250965	402123.6185	208264.8732	0.124039835	1.116277612	1.173477969	0	1	2
127	9.738970911	1.617818721	338343.9763	262883.6646	0.310590631	1.131900965	1.159102524	0.363636364	1	2
128	1.694919004	0.758131921	621820.9846	177175.5256	0.147401392	1.094048411	1.123366337	0.363636364	1	1
129	8.285649426	0.626234667	859414.7485	224448.027	0.176270207	1.057629122	1.067856673	0.727272727	1	2
130	4.802635422	1.892596818	577397.6017	67444.50577	0.325124049	1.093871197	1.187995549	0	1	1
131	6.59180569	2.211987027	457749.61	153157.2877	0.131930543	1.142783844	1.154365512	0.545454545	1	2
132	3.083416419	0.823341224	395532.891	31112.65427	0.305349472	1.091812141	1.17997979	0.636363636	1	1
133	6.127620752	1.147082011	663046.1542	121014.7878	0.10857274	1.070462122	1.132449417	0.545454545	1	1
134	4.255628642	2.599538872	300385.3049	189092.1498	0.234011153	1.108219925	1.163542965	0	1	2
135	7.451660626	1.775581647	633216.8665	234158.216	0.187066878	1.080053503	1.116498252	0.818181818	1	1
136	0.631930719	1.012724534	704370.5408	125248.0971	0.337788224	1.122237133	1.142443218	0.909090909	1	2
137	3.473553292	1.533974616	519652.7889	220210.8594	0.255486723	1.087905194	1.097266931	0.636363636	1	1
138	5.424616649	0.705930485	440518.4081	269532.1952	0.212458928	1.084244834	1.142479018	0.909090909	1	2
139	8.566834666	1.976450193	358700.512	109197.2978	0.270019522	1.050899978	1.090565216	0.545454545	1	2
140	4.594995817	0.54238346	1078315.269	250209.0088	0.118873314	1.074367543	1.07498305	0.090909091	1	1
141	6.545906274	1.402200059	761537.4792	172975.4366	0.285681207	1.113727973	1.145840232	0.454545455	1	1
142	9.348514627	0.910358666	564439.1185	141376.3541	0.248540381	1.113928599	1.180343416	0.545454545	1	2
143	2.397603425	1.194019284	494145.68	96298.45137	0.17160008	1.051076054	1.051120994	1	1	1
144	7.897955717	1.062850191	481887.2087	196798.2034	0.103485477	1.085578162	1.169164987	0.818181818	1	2
145	0.937886839	1.312564808	551690.84	242402.2509	0.296498505	1.077491264	1.142353677	0.909090909	1	2
146	3.154853396	0.728625982	773895.2288	71617.89002	0.22928352	1.101148024	1.151884326	0.272727273	1	1
147	1.723555608	2.381820406	371446.5993	278829.4049	0.335030377	1.074581145	1.197890724	0.454545455	1	1
148	4.904499908	1.382652136	427772.4095	101614.8726	0.15260467	1.063905826	1.077010762	0.909090909	1	2
149	6.864720904	0.588290271	507393.5457	51767.32768	0.319559502	1.062197703	1.078387618	0.636363636	1	1
150	9.042595755	1.151259969	717020.5051	294418.7864	0.267154544	1.068621243	1.087572407	0.545454545	1	2
151	6.079305375	1.657018582	312643.8769	87141.34956	0.281031437	1.127681336	1.190783413	0.090909091	1	2
152	2.082375207	0.92883538	1049375.992	213453.772	0.190361189	1.105765646	1.108077991	0.818181818	1	1
153	4.201219287	1.008531264	650694.4925	290185.493	0.166374614	1.092002856	1.160226663	0.818181818	1	2
154	7.255801999	1.230821962	382889.7864	200811.8056	0.23957862	1.096464254	1.184632397	0.636363636	1	1
155	9.433395301	0.777673643	992696.0425	114252.4656	0.2918229	1.129272372	1.162301041	0.545454545	1	1
156	3.733050309	2.07870971	470098.8838	253853.6029	0.203035148	1.079245928	1.084932172	0.636363636	1	2
157	8.601565249	1.431690412	609177.1141	75817.96267	0.21756792	1.142076972	1.180086391	0.909090909	1	1
158	0.547135	0.673189965	325994.6004	160997.5912	0.264330123	1.055662555	1.188427679	0.363636364	1	2
159	9.069633882	2.501341586	414766.633	40546.4313	0.180903869	1.069658369	1.130812314	0.454545455	1	2
160	2.763762788	1.096946083	948419.4966	184127.3981	0.331764376	1.118595812	1.126093252	0	1	1
161	5.818192591	0.847101664	817971.334	238197.7969	0.134782103	1.124554554	1.156657391	0.454545455	1	2
162	2.269937578	1.738754218	543836.9269	129908.2661	0.224111905	1.127468502	1.136692815	0.363636364	1	1
163	8.048381389	0.85698442	613039.5446	61487.11522	0.184420289	1.141887546	1.198048593	0.181818182	1	1
164	1.102807913	1.113422979	345538.4884	108702.1096	0.227626923	1.079031949	1.161340567	0.636363636	1	2
165	9.768700725	1.9262395	407743.4374	96793.12462	0.206082538	1.06238574	1.154996378	0.909090909	1	2
166	3.31946379	0.660141537	930438.2047	203534.1867	0.295339154	1.063704961	1.153039486	0.909090909	1	1
167	5.265038011	1.42048998	809421.4996	287131.7196	0.102293997	1.085779557	1.17136218	0.454545455	1	2
168	1.568400755	2.17832748	527403.6361	139761.073	0.252847057	1.110042109	1.173653853	0.090909091	1	1
169	4.754631978	1.583895888	671815.3734	232608.3378	0.191549264	1.098805793	1.157151247	0.090909091	1	2
170	6.700052693	0.792038661	388350.5721	189653.256	0.268317757	1.107700725	1.147306297	0.181818182	1	1
171	8.877618057	1.215666291	985672.853	157921.1869	0.321219961	1.051752557	1.163995285	1	1	1
172	3.033754672	2.652623696	452117.5979	268971.604	0.16989059	1.136560546	1.189011463	1	1	2
173	6.234207365	1.856415875	581491.5417	221760.2226	0.243094166	1.058292293	1.175738212	0.818181818	1	1
174	1.932196894	0.999437689	855723.6528	78567.09512	0.154233	1.092858485	1.136298762	0.909090909	1	2
175	4.363523689	0.94400175	444151.5323	153716.7206	0.129498867	1.066049407	1.171346817	0.454545455	1	2
176	7.403303438	1.160360107	514432.7637	65896.30173	0.292516591	1.103319068	1.186208871	0.181818182	1	1
177	9.581207421	0.576290217	711543.6925	245282.9896	0.239833658	1.058481713	1.059513046	0.636363636	1	2
178	5.375326527	2.230538042	308693.709	30552.7064	0.316042854	1.120439739	1.143063752	0.545454545	1	1
179	8.439160869	1.500051895	490524.7759	207771.3583	0.134557392	1.081675792	1.139804778	0	1	2
180	0.399228109	0.739837369	569646.9497	299769.2922	0.331513257	1.109853833	1.135663169	0.090909091	1	1
181	2.616165385	1.302672399	754376.5245	48845.16119	0.263640352	1.10349705	1.184453405	0.636363636	1	1
182	5.656098593	1.046367748	1087014.299	104468.8044	0.216844361	1.066251942	1.139332283	0.181818182	1	2
183	2.42761069	1.809488017	350379.8878	263377.6945	0.307983244	1.075602494	1.128317844	1	1	1
184	7.869483859	2.480688919	362637.7068	162613.3853	0.237054768	1.137847646	1.162754227	0.818181818	1	2
185	7.096200446	0.894929011	767027.2529	216829.2947	0.311306995	1.092353111	1.14708754	0.727272727	1	1
186	1.065664832	1.623375368	695971.2826	75322.77242	0.160116785	1.120911165	1.137638365	0.909090909	1	2
187	9.898760593	1.416311701	557386.9394	130402.9413	0.273535712	1.058156369	1.096231786	0.181818182	1	1
188	1.849674925	0.554647572	477778.0103	38931.15221	0.200503458	1.103766032	1.182385449	0.363636364	1	2
189	8.130646145	0.694983413	1040957.724	92890.14325	0.108324897	1.065725583	1.192825807	0.454545455	1	2
190	4.952903104	2.093848439	321440.5753	199261.9295	0.259002469	1.144392708	1.149149289	0.272727273	1	1
191	0.081712781	1.520656339	723900.6981	144848.2622	0.305135647	1.081561615	1.127243316	0.363636364	1	2
192	2.923383708	1.028943949	501685.2261	168108.7544	0.222525039	1.065937947	1.151247944	0.090909091	1	1
193	5.972316328	1.346488173	431893.8019	255402.9641	0.17558394	1.13028789	1.195361691	0.454545455	1	2
194	7.740210067	1.130869431	867977.5499	180779.5636	0.210805893	1.141572028	1.157350776	0.363636364	1	1
195	7.303909266	1.705111149	464759.8267	100066.6706	0.105055864	1.107375285	1.176365797	0.727272727	1	2
196	0.784415293	0.813195439	998413.5054	259607.4141	0.253865589	1.118069118	1.159070159	0.272727273	1	1
197	3.626338711	1.465350089	376000.45	88690.06658	0.336607573	1.057979818	1.074072598	0.727272727	1	1
198	5.582133038	0.639547411	659170.7567	132173.5946	0.14341547	1.120710253	1.135620995	0.363636364	1	2
199	8.728989498	2.044802841	540048.1626	241908.734	0.322074713	1.055921626	1.067198451	1	1	2
200	4.437269024	0.744030962	822162.918	117765.3523	0.172752235	1.061886848	1.087643951	0	1	1
201	0.518311185	2.330836207	420093.4693	198412.3234	0.158885903	1.090191611	1.18072746	1	1	2
202	9.196124824	0.97462491	332896.1575	277214.7699	0.287305746	1.09252999	1.168894063	0.818181818	1	1
203	2.240177775	1.264745182	600688.6566	229471.265	0.120522487	1.085258924	1.138720438	0.363636364	1	1
204	3.848378037	0.605220798	648864.7752	94730.53843	0.277348262	1.11416365	1.197819189	1	1	2
205	6.902805008	1.365729909	315987.4372	141905.7985	0.204081089	1.099082312	1.16380862	0.181818182	1	1
206	9.705670853	0.911991161	906864.0182	169269.3085	0.152013503	1.098088314	1.117337279	0.636363636	1	2
207	3.382767173	1.673817213	431120.4987	63556.73316	0.240625474	1.140165068	1.176747342	0.909090909	1	1
208	5.182465564	2.430239418	510300.6558	106549.8353	0.163921493	1.083980519	1.141759407	0.363636364	1	2
209	1.651243137	1.168128976	826721.0314	252843.7154	0.315001784	1.129377397	1.137262022	0.727272727	1	1
210	8.329249315	1.295807343	692043.2098	266905.8561	0.226096362	1.131636554	1.177617799	0.363636364	1	2
211	0.274669286	1.079615827	374348.367	223908.1111	0.179388179	1.05201916	1.182916171	0.363636364	1	2
212	8.795074238	2.364931174	484793.6006	234683.0185	0.262815347	1.10813021	1.161780151	0.454545455	1	1
213	6.171225195	0.711682853	882370.8648	45330.12229	0.309057043	1.06445291	1.099355858	0.909090909	1	2
214	1.995528869	2.144652736	555041.2627	187495.9218	0.21955146	1.102183289	1.17437973	0	1	1
215	7.625987702	0.656374632	417771.4914	120473.3771	0.332795082	1.137669622	1.17606718	0	1	1
216	0.665769388	1.448530532	547087.4518	32692.53154	0.139837897	1.086111502	1.179381437	0.909090909	1	2
217	9.653985018	1.72180698	612423.1109	155799.9775	0.298264149	1.087821532	1.109560873	0.454545455	1	1
218	3.50738711	0.863995097	725764.2405	279547.8202	0.206876184	1.059520598	1.136490686	0.818181818	1	2
219	5.467606168	1.08006095	1007814.552	228141.4022	0.250170856	1.145415667	1.15703633	0.272727273	1	1
220	1.448798673	2.518313474	328991.879	63763.86239	0.101251096	1.083268073	1.108333704	0.545454545	1	2
221	4.551930283	1.247826845	473351.7483	173473.7608	0.283734482	1.072479191	1.13697291	0.363636364	1	2
222	6.511995883	0.99155104	593045.5163	265514.5189	0.116718307	1.075400001	1.144752296	0.181818182	1	1
223	9.314599384	1.555115288	784102.908	82055.86857	0.169063754	1.11891937	1.161058642	0	1	1
224	5.728904819	2.061861382	386134.9756	297642.0765	0.15530863	1.056652757	1.18293387	0.818181818	1	2
225	2.354533337	0.794468168	1051062.277	137705.7277	0.245803097	1.050099293	1.054145503	0	1	1
226	3.983167831	2.19515518	398491.8777	128324.0929	0.209770545	1.135018618	1.18448127	1	1	2
227	0.982178142	0.609464795	796849.6766	183593.6769	0.105871712	1.063382566	1.164119861	1	1	2
228	3.199139717	1.130118267	580689.2795	164699.7482	0.188349912	1.097187435	1.121685093	0.909090909	1	1
229	5.150052409	0.840296667	460701.0169	73187.22709	0.231321856	1.085473188	1.096315651	0.454545455	1	1
230	8.213842653	1.839498017	341642.5217	166026.7604	0.173820769	1.07672797	1.193265862	0.363636364	1	2
231	4.869445006	0.948860049	1020562.087	58626.61418	0.324791196	1.111536687	1.193902648	0.090909091	1	1
232	6.820511194	1.266235365	738021.9679	110559.4184	0.158037323	1.139461503	1.150888246	0.909090909	1	2
233	8.998381062	0.77498852	534439.0063	201353.4035	0.19523766	1.090013158	1.091688047	0.545454545	1	2
234	2.047315619	1.600953951	405414.4887	288605.9477	0.272239298	1.087362487	1.169591711	0.181818182	1	1
235	4.16677007	1.385207492	894720.9839	213990.9784	0.236021251	1.06529571	1.117450173	0.727272727	1	2
236	7.210976935	0.559367728	965444.7202	292843.1135	0.163018204	1.062064877	1.094978877	0	1	1
237	0.877611598	1.959511522	497535.1121	134329.698	0.312121012	1.125946601	1.146002246	0	1	1
238	9.388575221	1.2108014	362094.4729	54393.3067	0.125569303	1.133692794	1.186276013	0	1	2
239	1.344368802	0.893551762	679302.5604	97917.47014	0.288821717	1.060755174	1.075332402	0.363636364	1	2
240	8.636085796	1.029544103	839363.3652	152028.9611	0.260069172	1.132487086	1.171274223	0.545454545	1	1
241	4.530512993	1.758807674	523041.4074	275143.8561	0.111039549	1.054221172	1.087214232	0.727272727	1	2
242	6.319833042	2.616288066	443374.4948	231624.3195	0.304288898	1.08081513	1.175349022	0.363636364	1	1
243	0.592031654	1.319503708	919214.9092	68982.75897	0.213040094	1.059067834	1.157010567	0.363636364	1	2
244	2.808664425	0.689024736	303246.0159	243970.0733	0.130869055	1.118281911	1.161287682	0.545454545	1	1
245	5.852717822	1.550855705	636613.1609	196268.3304	0.327591775	1.130789838	1.141312062	0.727272727	1	1
246	3.801327203	1.541227231	334922.024	46846.62652	0.161241809	1.079506425	1.19911966	1	1	2
247	7.007276507	0.681802028	604913.3146	123589.789	0.238273666	1.1071984	1.17908507	1	1	1
248	9.829683055	1.324864396	821063.403	222656.0592	0.290326601	1.093645295	1.199580764	0.454545455	1	2
249	5.292828297	1.76410938	424268.8701	158879.8396	0.272815555	1.072974988	1.136568307	0.454545455	1	1
250	1.623733304	1.041067814	937539.0925	268290	0.123602934	1.138751583	1.199672171	0.727272727	1	2
251	8.395735794	0.881747594	381199.7155	251722.9767	0.215284236	1.069928788	1.171795605	0.272727273	1	2
252	0.189938953	1.205754128	660221.1574	170785.8116	0.2582864	1.075923444	1.126545558	0.454545455	1	1
253	8.865316028	1.96893294	598993.1941	283879.8906	0.176712251	1.110830591	1.170889334	0.181818182	1	2
254	2.973311015	0.566771469	863802.1968	143289.9436	0.325617198	1.120004146	1.189480755	1	1	1
255	1.904487507	2.288588897	465859.4847	207132.0852	0.223740764	1.115273089	1.199820955	1	1	1
256	7.536233955	1.593427497	503516.7815	139089.6154	0.103898045	1.052515148	1.128608269	0.909090909	1	2
257	0.737298485	0.765649115	436311.722	80803.56063	0.300649154	1.057173004	1.095289985	1	1	2
258	9.567947998	2.674812002	323321.3879	103697.0902	0.144075921	1.123756118	1.163021178	0.363636364	1	1
259	5.319267993	0.954062731	718943.9997	174990.0062	0.186566215	1.089532571	1.130304771	0.727272727	1	2
